structure,gap_class,band_gap,stability,coverage_score,mlip_stability
Cs3FeGeBr5Cl4,0.76,0.9510155,-0.0045349424946119,0.3349999999999999,0.0164051958897162
Cs3FeNiI7Cl2,0.8,0.8297092,-0.0087148721011436,0.32,0.0425445101380601
Cs3FePbBr5Cl4,0.8800000000000001,0.8284051,-0.0095315990492721,0.305,0.0129861142359039
Cs3Ga2(IBr2)3,0.92,1.3434205,-0.0126186847949754,0.4,0.0078411774590259
Cs3Ga2Br7Cl2,0.8,1.8734798,4.5629845700556615e-05,0.4,0.00834309935425
Cs3GaAgBr7Cl2,0.8799999999999999,1.1767708,-0.0173665865769492,0.38,0.0143152461802536
Cs3GaBiBr9,0.8400000000000001,2.163104,-0.0095374964793886,0.925,-0.0043181096305685
Cs3GaCu(Br2Cl)3,0.8,0.9183156,-0.0049136213213969,0.38,0.0171588414545456
Cs3GaCu(IBr2)3,0.6799999999999999,0.99725807,-0.0136388253666177,0.38,0.0180716201634983
Cs3GaCuI4Br5,0.8800000000000001,1.0723379,-0.0068536198064064,0.38,0.0214019359553254
Cs3GaCuI5Br4,0.8,1.041007,-0.0158650676323817,0.38,0.0288762392513303
Cs3GaFe(Br2Cl)3,0.8,1.1373835,-0.0040546825258034,0.26,0.0156583654190211
Cs3GaGe(I2Br)3,0.8400000000000001,1.2891843,-0.0196820320091484,0.305,0.0165668094445171
Cs3GaGeI4Br5,0.92,1.1343508,-0.0090790224963328,0.305,0.0170166913544179
Cs3GaGeI5Br4,0.8400000000000001,1.0935491,-0.0153973505776912,0.305,0.0196621272304293
Cs3GaGeI7Br2,0.8,1.2198907,-0.0225228123973961,0.305,0.0177367693902152
Cs3Ge2(Br2Cl)3,0.8400000000000001,1.0875763,-0.0086457850681385,0.925,0.0130406005523502
Cs3In2Br4Cl5,0.8799999999999999,2.0958076,-0.0087868164565938,0.4,0.0006542859082852
Cs3InCuBr4Cl5,0.76,1.0848625,-0.0023808163239653,0.365,0.0188248945693173
Cs3InCuBr5Cl4,0.8,1.0956273,-0.0080371287558802,0.365,0.0159903698681546
Cs3InCuI5Br4,0.8800000000000001,1.1561124,-0.0149726795639739,0.305,0.0210242337722336
Cs3InFeBr5Cl4,0.8800000000000001,1.1420534,-0.0122710855415111,0.32,0.012614699061842
Cs3InGa(Br2Cl)3,0.8799999999999999,1.9565837,0.003915992845223,0.32,0.0079267005353768
Cs3InGe(Br2Cl)3,0.8399999999999999,1.2759182,-0.019043195125191,0.365,0.0056245525067948
Cs3InGeBr5Cl4,0.8799999999999999,1.3839905,-0.0052969269326521,0.365,0.0107158793302999
Cs3InGeI9,0.7200000000000001,1.0538876,-0.0070541322944785,0.4,0.0159683249609062
Cs3InNi(Br2Cl)3,0.8799999999999999,1.0522379,-0.0147735022093691,0.38,0.0161343387175988
Cs3InPbBr5Cl4,0.8800000000000001,1.3491042,-0.0147464475279557,0.38,0.0105907198197824
Cs3InSn(Br2Cl)3,0.8,1.3760496,0.0021705114877783,0.44,0.0092088679186405
Cs3MnAgBr9,0.64,1.0341836,-0.0052040541283933,0.925,-0.0056957902599832
Cs3MnCrI5Br4,0.8400000000000001,1.2084417,-0.0017390964314896,0.425,0.0195096432040613
Cs3MnGa(I2Br)3,0.72,1.319794,-0.0026586688333747,0.305,0.0293138207797256
Cs3MnGaBr7Cl2,0.8800000000000001,1.3711439,0.0016915544843776,0.38,0.0125614733070619
Cs3MnGaI7Br2,0.8400000000000001,1.285489,-0.0037821768411663,0.305,0.0274441407356581
Cs3MnGeBr7Cl2,0.6,1.1633259,-0.0086718308897462,0.3349999999999999,0.014800431265999
Cs3MnIn(Br2Cl)3,0.72,1.4661653,-0.0138326234995376,0.38,0.0096122539096176
Cs3MnNiI5Br4,0.76,0.98959,0.0024642964323271,0.41,0.0290915086108609
Cs3MnV(Br2Cl)3,0.8,1.0211084,0.000393123922705,0.41,0.0033856621722063
Cs3ScCrBr7Cl2,0.72,1.5789014,0.004565205956502,0.305,0.030225473170972
Cs3ScGaI7Cl2,0.8800000000000001,1.8997221,-0.0088430660202829,0.275,0.0135942776667662
Cs3ScIn(Br2Cl)3,0.8799999999999999,2.8797638,-0.0119581630915734,0.32,-0.0060350241795064
Cs3ScMn(BrCl2)3,0.8400000000000001,2.1038513,-0.0069590251030762,0.365,0.0056121225390969
Cs3ScMnBr2Cl7,0.8400000000000001,2.1497488,-0.0068535173685497,0.365,0.0050306251600398
Cs3ScPbBr5Cl4,0.8800000000000001,2.5696766,0.0084590274769305,0.35,0.0017629450986884
Cs3ScSnI7Cl2,0.8400000000000001,1.6397442,-0.0063760008180604,0.35,0.0180830123506382
Cs3ScVI5Br4,0.5599999999999999,1.2055178,-0.0007789573637393,0.365,0.0219771241084906
Cs3SrIn(Br2Cl)3,0.7200000000000001,2.572001,-0.0180913659689279,0.38,0.0222365257060672
Cs3SrNi(I2Br)3,0.5599999999999999,0.94461805,-0.0006968994249136,0.26,0.0320796029346071
Cs3SrSnI8Br,0.76,1.4907522,-0.0084624910205701,0.26,0.0303252075071124
Cs3Ti2(BrCl2)3,0.64,1.3307308,-0.0039818823592545,0.4,0.0287578019147687
Cs3TiGa(I2Br)3,0.76,1.1763912,-0.0182520447441529,0.35,0.0248928852173969
Cs3TiGa(IBr2)3,0.6799999999999999,1.1832457,-0.0038227820497866,0.35,0.013906356839563
Cs3TiGaBr7Cl2,0.56,1.1680644,-0.0112582342794367,0.305,0.0135531398662268
Cs3TiGaI7Br2,0.76,1.1512512,-0.0216889637220505,0.35,0.0232602702044368
Cs3TiGeI8Br,0.8800000000000001,1.2296593,-0.0127167646767283,0.29,0.0260034603709599
Cs3TiMn(I2Br)3,0.8,1.1321418,-0.0042256138047249,0.38,0.0230093430281859
Cs3TiV(IBr2)3,0.6799999999999999,0.9212219,0.0040639835538707,0.32,0.0287785950464289
Cs3TiVI2Br7,0.6,1.0441002,0.0030303055959968,0.32,0.0312021114631997
Cs3TiVI4Br5,0.68,0.9017587,0.0004591049027296,0.32,0.0335774158159956
Cs3V2(I2Br)3,0.56,0.9456655,-0.0065685190519009,1.0,0.0381624610943488
Cs3V2(IBr2)3,0.64,0.9209994,-0.0032733188869931,1.0,0.0224084448888282
Cs3V2I4Br5,0.72,0.83997154,-0.0078912285684433,1.0,0.0270054481182381
Cs3V2I5Br4,0.64,0.9475188,-0.0080516757790309,1.0,0.0291173455905932
Cs3VCu(IBr2)3,0.72,0.97408897,-0.0008575563245762,0.38,0.0200066260948529
Cs3VCuI4Br5,0.8,1.0711578,-0.0049998984423071,0.38,0.0206729347432725
Cs3VCuI5Br4,0.64,1.0555623,-0.0150433230656243,0.38,0.030814421388779
Cs3VFe(Br2Cl)3,0.7200000000000001,0.8620512,-0.0026629359969148,0.365,0.01503963557195
Cs3VFeI7Cl2,0.76,0.873312,-0.0035401789770452,0.305,0.0406311603125659
Cs3VGa(IBr2)3,0.76,1.0329417,-0.0140421288529037,0.29,0.0192551245026982
Cs3VGaI4Br5,0.8400000000000001,1.0726252,-0.0122750459082476,0.29,0.0183145598885392
Cs3VGaI5Br4,0.8,1.041074,-0.0098681868577088,0.29,0.025362924466526
Cs3VGaI7Br2,0.76,1.0335419,-0.0149097510224962,0.29,0.0280322006849184
Cs3VGaI8Br,0.8,1.1023676,-0.0170889848797177,0.29,0.0306640165099082
Cs3VGe(Br2Cl)3,0.76,1.1335909,-0.0051262235703986,0.35,0.0105862672166298
Cs3VIn(Br2Cl)3,0.8400000000000001,1.2747767,-0.0129645024389764,0.38,0.0096244361711059
Cs3VIn(IBr2)3,0.8800000000000001,1.1220714,0.0044707210931673,0.44,0.0212487380365793
Cs3VInI8Br,0.7200000000000001,1.0448554,0.0100709257903006,0.44,0.0288790567037771
Cs3VNiBr7Cl2,0.76,0.90488863,0.0033721170492591,0.425,0.0267255691234323
Cs3VNiI5Br4,0.8,0.84854347,-0.0124973875394034,0.365,0.0337005048004459
Cs3VSn(I2Br)3,0.6799999999999999,1.1112608,-0.0003130975033733,0.29,0.0303637209260122
Cs3VSn(IBr2)3,0.8400000000000001,1.2306113,0.0019920649027667,0.29,0.0182567271256542
Cs3VSnI4Br5,0.64,1.1283627,-0.0027055530397914,0.29,0.0220582187908809
Cs3VSnI5Br4,0.76,1.2513721,-0.0020639528099783,0.29,0.0219462105320867
Cs3YGa(Br2Cl)3,0.92,3.2266917,-0.0113685898475108,0.305,-0.0050250042127573
Cs3YInI7Cl2,0.8800000000000001,2.048349,0.0083864893106158,0.26,0.0082416441563767
Cs6AgGe3(Br7Cl2)2,0.72,0.9673642,0.0032987236241786,0.41,0.013963751444052
Cs6AgGe3(I2Br)6,0.8400000000000001,1.1278988,-0.002959186930715,0.425,0.0224217434347301
Cs6AgGe3(I5Br4)2,0.76,1.14182,0.0032475945937013,0.425,0.0242081049916163
Cs6AgGe3(I7Br2)2,0.8400000000000001,1.124793,-0.0008520116740662,0.425,0.0305359945365074
Cs6BaGe3(I2Br)6,0.8,1.3284838,0.000276285149761,0.26,0.0213452603551398
Cs6BaGe3(I4Br5)2,0.8800000000000001,1.2217866,-0.006739073137117,0.26,0.0157865343643731
Cs6BaGe3(I5Br4)2,0.72,1.1667793,-0.0001068887869088,0.26,0.0200206427447708
Cs6Ca3Mo(I8Br)2,0.8,1.4427856,-0.0066359164838349,0.26,0.0215492383375788
Cs6Ca3Te(I7Br2)2,0.68,2.0456307,-0.0130754237028773,0.26,0.0370440189493026
Cs6CaIn3(Br5Cl4)2,0.8399999999999999,2.345046,-0.0075789565816339,0.365,0.0102100001064861
Cs6CaMn3(Br2Cl)6,0.7200000000000001,1.238398,-0.0009696060536024,0.305,0.0090957083416178
Cs6CaNi3(Br7Cl2)2,0.8,0.85728467,-0.0028291548755461,0.305,0.0283696488769179
Cs6CaTi3(I2Br7)2,0.6,1.4029957,-0.0066816418077411,0.26,0.0204728928141307
Cs6CaTi3(I4Br5)2,0.52,1.2946068,-0.0087061660614533,0.26,0.0271031682796982
Cs6CaY3(I4Br5)2,0.76,3.4737573,-0.0027969686935707,0.29,0.0246001205082327
Cs6Cr3AgBr18,0.72,1.0620158,-0.0092410509042593,1.0,0.0229070193672161
Cs6CrGe3(Br7Cl2)2,0.8799999999999999,1.4929168,-0.0083016659458312,0.3349999999999999,-0.0019919826807932
Cs6CrGe3(I2Br)6,0.8800000000000001,1.5905079,-0.0104573100906963,0.305,0.0140902643420035
Cs6CrGe3(I2Br7)2,0.96,1.6604164,-0.0123991882287213,0.305,0.0038223853682373
Cs6CrGe3(I7Br2)2,0.8800000000000001,1.5974722,-0.0130921526640572,0.305,0.0153929188074795
Cs6CrGe3(I8Br)2,0.8800000000000001,1.7261117,-0.0209461945602882,0.305,0.0149834848405178
Cs6CrGe3(IBr2)6,0.96,1.6185334,-0.0093903683560931,0.305,0.0043700374618153
Cs6CrIn3(Br2Cl)6,0.8400000000000001,1.1773466,-0.0061138564340899,0.38,0.0169889667809469
Cs6CrNi3(Br7Cl2)2,0.8400000000000001,0.8262123,-0.0054230991656647,0.305,0.0196123150703096
Cs6Cu3Ge(Br2Cl)6,0.76,0.8239614,-0.0063897032181758,0.41,0.0167299703405525
Cs6Cu3Ge(Br7Cl2)2,0.64,0.9200308,-0.005067341969126,0.41,0.0219425908419704
Cs6Cu3Ge(I2Br)6,0.76,1.0222012,0.0009867706209192,0.425,0.0318895790154283
Cs6Cu3Ni(Br7Cl2)2,0.64,0.81502044,-0.0060967940415921,0.425,0.0233546447397172
Cs6Cu3Sb(Br7Cl2)2,0.64,1.0099835,-0.0092417759944147,0.365,0.0204925852988374
Cs6Cu3Sn(Br7Cl2)2,0.6799999999999999,1.0086906,0.0011937938732784,0.44,0.0155889583273508
Cs6CuGe3(Br2Cl)6,0.72,1.0968201,-0.0081272479954532,0.41,0.0184029226763562
Cs6CuSn3(Br7Cl2)2,0.8399999999999999,1.3195114,0.0128349778153968,0.44,0.0128462326887913
Cs6Fe3Ag(Br5Cl4)2,0.92,0.8483116,-0.0024994327778786,0.38,0.0116343576283294
Cs6Fe3Ag(I7Cl2)2,0.8800000000000001,0.94664955,0.0080479519109897,0.38,0.0418080362213131
Cs6Fe3Cu(I7Cl2)2,0.8400000000000001,0.9457346,-0.0004501408535011,0.44,0.0371936600686489
Cs6Fe3Ge(Br5Cl4)2,0.92,0.88515127,-0.0003545521704648,0.3349999999999999,0.0198537044230936
Cs6Fe3Ge(I2Cl)6,0.8400000000000001,0.92113036,-0.0048613400405512,0.275,0.0384967011198112
Cs6Fe3Ni(I2Cl)6,0.8,0.8464772,0.000102870873061,0.32,0.0402543134198252
Cs6Fe3Pb(Br5Cl4)2,0.8799999999999999,0.807536,-0.0118519490971285,0.305,0.0234887663069055
Cs6Fe3Sb(Br5Cl4)2,0.8400000000000001,0.9004753,-0.007525974767516,0.305,0.0166976156545169
Cs6Fe3Sn(I7Cl2)2,0.8400000000000001,0.8666951,-0.0147221042473764,0.305,0.0380651418917639
Cs6FeCu3(I2Br7)2,0.64,0.7534119,-0.0077979064173716,0.44,0.0236806861313034
Cs6FeGe3(Br2Cl)6,0.8,0.9895749,-0.011459140116127,0.3349999999999999,0.0082765546333217
Cs6Ga(AgBr6)3,0.52,0.9582254,-0.0145893576371234,1.0,0.0039891328191508
Cs6Ga3Ag(I2Br7)2,0.8,1.1789292,-0.0048868349674311,0.38,0.0119772850937362
Cs6Ga3AgI18,0.8,1.1555954,-0.0140208201446605,1.0,0.019727526436965
Cs6Ga3Cu(Br2Cl)6,0.8399999999999999,1.1712425,-0.0059224109610955,0.38,0.0173947306384397
Cs6Ga3Cu(I2Br)6,0.8400000000000001,1.2629093,-0.0123258626150288,0.38,0.0284034749136963
Cs6Ga3Cu(I4Br5)2,0.92,1.2434353,-0.0071429909556777,0.38,0.0197501749401868
Cs6Ga3Cu(I5Br4)2,0.8800000000000001,1.3221414,-0.0190739566726647,0.38,0.024779242984192
Cs6Ga3Cu(I7Br2)2,0.8400000000000001,1.2769563,-0.0154765456541845,0.38,0.0217965205222066
Cs6Ga3Fe(I4Br5)2,0.92,1.0974791,-0.0171486322961333,0.26,0.0179240992608351
Cs6Ga3Fe(I5Br4)2,0.8400000000000001,1.1413485,-0.0236389041415752,0.26,0.0259351573849284
Cs6Ga3Ge(Br7Cl2)2,0.76,1.7743819,0.0006194458834678,0.275,0.0143787288305849
Cs6Ga3Ge(I4Br5)2,0.92,1.4929771,-0.0070118821955742,0.305,0.0174827816711457
Cs6Ga3GeI18,0.8,1.2843611,-0.0259848170483509,0.4,0.0195727969656438
Cs6Ga3Ni(Br7Cl2)2,0.8799999999999999,1.2834208,-0.002655709380916,0.32,0.0194638444255468
Cs6Ga3Sn(I2Br7)2,0.8400000000000001,1.5351541,-0.0096613129240932,0.32,0.0108665446644455
Cs6GaFe3(Br5Cl4)2,0.92,1.0456128,-0.0035585858999558,0.26,0.0165436952902488
Cs6GaGe3(Br2Cl)6,0.8800000000000001,1.230591,-0.0003501021084997,0.275,0.0152255015530663
Cs6Ge3Te(I2Br)6,0.8,1.2329773,-0.0057858882729384,0.29,0.0232566552676941
Cs6Ge3Te(I5Br4)2,0.72,1.1748861,-0.004850258204899,0.29,0.0202878036967198
Cs6Ge3Te(I7Br2)2,0.8800000000000001,1.2238007,-0.0066414788641198,0.29,0.0259579580445117
Cs6In(AgBr6)3,0.52,1.0950162,0.0016395057971856,1.0,0.0012911660862005
Cs6In3Ag(Br5Cl4)2,0.8799999999999999,1.3545573,-0.0073013821743772,0.38,0.0098502268330268
Cs6In3Co(Br2Cl)6,0.72,1.081184,-0.0124259017177803,0.26,0.0111940126058523
Cs6In3Cu(I2Br)6,0.76,1.1289815,0.0032715414046664,0.305,0.0261246598917271
Cs6In3Cu(I5Br4)2,0.8,1.203547,-0.0080282082885752,0.305,0.0194502122641199
Cs6In3Fe(Br5Cl4)2,0.8400000000000001,1.2064236,-0.0129980651186007,0.32,0.0070714383407318
Cs6In3Fe(I4Br5)2,0.8,1.1133635,-0.0084047221229039,0.26,0.0174572319467127
Cs6In3Ga(Br2Cl)6,0.8399999999999999,1.9316676,-0.008830488905648,0.32,0.0047915023961297
Cs6In3Ga(Br5Cl4)2,0.8799999999999999,1.950619,0.0037395587044564,0.32,0.0082865713349321
Cs6In3Ge(Br5Cl4)2,0.8,1.8037335,-0.0101613048992688,0.365,0.0072101443253229
Cs6In3Ge(IBr2)6,0.92,1.5591738,-0.0059177153700227,0.38,0.006603449159108
Cs6In3Ni(Br5Cl4)2,0.92,1.2663018,-0.0118063271707149,0.38,0.0155220079156249
Cs6In3Sb(Br5Cl4)2,0.8799999999999999,2.062243,-0.004679851190172,0.38,0.0028860314021028
Cs6In3Sn(Br2Cl)6,0.8799999999999999,1.7728083,-0.0158931883033575,0.44,0.0054365949003281
Cs6In3Sn(Br5Cl4)2,0.8799999999999999,1.607764,-0.0009509472105269,0.44,0.0081305572572464
Cs6In3Te(Br2Cl)6,0.8400000000000001,2.018271,-0.0108062909360246,0.305,0.0077591200220483
Cs6InCu3(Br2Cl)6,0.72,0.85190266,-0.0055813462709117,0.365,0.0273334152824195
Cs6InFe3(Br4Cl5)2,0.8799999999999999,1.063537,-0.009033661878065,0.32,0.0190601948986949
Cs6InFe3(I7Cl2)2,0.8799999999999999,0.877279,0.0029198333286108,0.26,0.0351408634115518
Cs6InGa3(Br7Cl2)2,0.8,1.867082,-0.0099374640776421,0.32,0.0120367665929326
Cs6InGe3(Br2Cl)6,0.64,1.159873,-0.0118594527478403,0.365,0.0130412914829533
Cs6InGe3(I5Br4)2,0.76,1.1284212,-0.0098987697087176,0.38,0.0261010836438022
Cs6InSn3(Br7Cl2)2,0.8400000000000001,1.2851272,0.0069303875959096,0.44,0.0057863268746603
Cs6Mn3Ag(Br2Cl)6,0.76,1.1079166,0.0009443206458707,0.425,0.0096756396636509
Cs6Mn3Ag(Br7Cl2)2,0.76,1.0755731,0.0018649523764915,0.425,0.010375487985817
Cs6Mn3Ag(I2Br7)2,0.76,1.1058432,-0.0017876980376521,0.425,0.0105233349717792
Cs6Mn3Ag(IBr2)6,0.8,1.1547835,0.0055615362593122,0.425,0.0136521834056109
Cs6Mn3Cr(Br5Cl4)2,0.8800000000000001,0.993621,-0.0054779622904332,0.425,0.0031672788725674
Cs6Mn3Cu(Br4Cl5)2,0.8800000000000001,0.84493697,-0.0052798331465748,0.425,0.0098177478069986
Cs6Mn3Fe(Br4Cl5)2,0.92,1.0218555,-0.0079434475107322,0.365,0.0095574814207058
Cs6Mn3Fe(I7Cl2)2,0.8799999999999999,1.1416466,-0.0109705286465744,0.305,0.0288154192047134
Cs6Mn3Ga(Br2Cl)6,0.8800000000000001,1.3994786,0.0068428259859265,0.38,0.0095706548249499
Cs6Mn3Ga(I5Br4)2,0.8,1.3348528,-0.0074235686699115,0.305,0.0215794791321096
Cs6Mn3Ge(Br2Cl)6,0.8,1.2345301,-0.0090409227663608,0.3349999999999999,0.0156447797292022
Cs6Mn3In(Br2Cl)6,0.8,1.4371004,-0.0174136807018889,0.38,0.0104153712199845
Cs6Mn3In(I5Br4)2,0.76,1.2984766,-0.0013737865967247,0.38,0.0227138756933318
Cs6Mn3Ni(Br4Cl5)2,0.8800000000000001,1.0569688,-0.0036302940821626,0.41,0.0103462920541442
Cs6Mn3Pb(Br2Cl)6,0.8400000000000001,1.1324828,-0.0116979014794498,0.29,0.0177221312310194
Cs6Mn3Pb(I2Br)6,0.8799999999999999,1.1024039,-0.0114235059016007,0.29,0.0292330210252663
Cs6Mn3Pb(I5Br4)2,0.8,1.0602045,-0.0038838646714731,0.29,0.0238371248138111
Cs6Mn3Sb(Br2Cl)6,0.8,1.2908685,-0.011582867943922,0.305,0.0128033857315999
Cs6Mn3Sn(Br2Cl)6,0.76,1.2783365,-0.0030498298614771,0.365,0.0141111675045543
Cs6Mn3Te(Br2Cl)6,0.8400000000000001,1.3243726,-0.0017466622416955,0.29,0.0118756050357315
Cs6Mn3Te(Br7Cl2)2,0.5599999999999999,1.3184154,-0.0066810626959357,0.29,0.0141565219207314
Cs6Mn3V(Br4Cl5)2,0.8400000000000001,1.077727,-0.0047292257139635,0.41,0.0051987629833077
Cs6MnFe3(Br4Cl5)2,0.92,0.88655853,-0.0008719832814125,0.365,0.0107554522005303
Cs6MnFe3(I2Cl)6,0.8800000000000001,0.8738011,-0.0065144071987817,0.305,0.0323367847328598
Cs6MnGa3(Br7Cl2)2,0.76,1.4376271,-0.0003742970678304,0.38,0.0147708715724126
Cs6MnGa3(IBr2)6,0.8400000000000001,1.2920102,-0.007699177036629,0.305,0.0227406599893292
Cs6MnIn3(Br5Cl4)2,0.8,1.4703614,-0.0131418692056646,0.38,0.0149049670398173
Cs6MnV3(I2Br)6,0.76,1.0232141,-0.013181271592124,0.425,0.0263965259587939
Cs6MnV3(I2Br7)2,0.8,0.96365225,-0.0092849321960546,0.425,0.0086377866754876
Cs6MnV3(I4Br5)2,0.8800000000000001,0.97906244,-0.0085124453652751,0.425,0.0099849837180971
Cs6MnV3(I5Br4)2,0.76,1.068032,-0.0131794093494812,0.425,0.0150685962956943
Cs6MnV3(IBr2)6,0.8,0.9736904,-0.008733749790267,0.425,0.0095089463286361
Cs6NbIn3(Br7Cl2)2,0.68,1.3157794,-0.0121115311678148,0.32,0.0098324031078856
Cs6Ni3Ge(Br7Cl2)2,0.72,0.9280567,-0.0124769815246346,0.395,0.0269656370679019
Cs6Ni3Sn(Br7Cl2)2,0.8399999999999999,0.98800915,0.0037206232595945,0.365,0.0241432910091873
Cs6Sc(MnCl6)3,0.7200000000000001,1.5793341,-0.0121126142400815,1.0,0.0109452812703607
Cs6Sc3Cr(Br7Cl2)2,0.72,2.823159,-0.0056451098680205,0.305,0.0184026281466997
Cs6Sc3Ga(Br2Cl)6,0.8800000000000001,3.1076796,-0.011780025831015,0.305,-0.0025566053320974
Cs6Sc3Ga(I2Br)6,0.8800000000000001,2.0358326,-0.0039115686538317,0.305,0.0171012367259877
Cs6Sc3Ga(I5Br4)2,0.76,2.0927765,-0.0066463854181393,0.305,0.0094053308825116
Cs6Sc3Ga(I7Br2)2,0.8400000000000001,1.9939731,-0.0092380332664432,0.305,0.0151216887776389
Cs6Sc3Ge(I7Cl2)2,0.8400000000000001,2.1440609,0.0028872231614998,0.29,0.0217275381718272
Cs6Sc3In(Br2Cl)6,0.8799999999999999,3.0039065,-0.0114844423318543,0.32,-0.0053971987090921
Cs6Sc3In(I7Br2)2,0.8,1.9986744,0.0081229661870765,0.32,0.0155834449333969
Cs6Sc3In(I8Cl)2,0.92,1.8599346,0.0135997648070684,0.32,0.0157251098229263
Cs6Sc3In(IBr2)6,0.92,2.567577,0.006424419564234,0.32,0.0046083651551577
Cs6Sc3Ni(Br4Cl5)2,0.8400000000000001,2.032188,-0.0003912456377164,0.365,0.0124338779587466
Cs6Sc3Pb(Br5Cl4)2,0.8800000000000001,3.3809536,-0.0105608939135368,0.35,-0.0009123160337449
Cs6Sc3SbI18,0.8799999999999999,2.0083299,-0.0008903010666385,0.325,0.0068531633399794
Cs6Sc3Se(IBr2)6,0.8800000000000001,2.2797496,-0.003711085185351,0.26,0.0125294772413901
Cs6Sc3Sn(Br2Cl)6,0.92,3.0723774,-0.0069199892385163,0.365,0.0005466505593535
Cs6Sc3Sn(I5Br4)2,0.76,2.376576,0.0024375206737872,0.365,0.0123401462355616
Cs6Sc3Sn(I7Br2)2,0.8400000000000001,2.087744,0.0002908300136807,0.365,0.0209657741079899
Cs6Sc3Zn(I5Br4)2,0.68,2.2077858,-0.0019953573846132,0.29,0.0330052834806438
Cs6Sc3Zn(I7Br2)2,0.7200000000000001,2.2205746,-0.0043167066838096,0.29,0.0381621723273421
Cs6ScCu3(Br2Cl)6,0.72,0.9518852,-0.0080238170912241,0.365,0.0209806586349075
Cs6ScGa3(I2Br)6,0.8400000000000001,1.7612787,-0.0230591597211118,0.305,0.0129555137346259
Cs6ScGa3(I4Br5)2,0.92,2.0643535,-0.0193297854222989,0.305,0.0066257014815709
Cs6ScGa3(IBr2)6,0.92,2.2522311,-0.0255612673122345,0.305,0.0059493673654311
Cs6ScGe3(Br2Cl)6,0.8,1.5556438,-0.0005137003015514,0.29,0.0084265963016522
Cs6ScIn3(Br2Cl)6,0.8399999999999999,2.5355835,-0.0091482603100838,0.32,-0.0045950410494241
Cs6ScNi3(I7Cl2)2,0.8,0.9167898,0.0088057560589942,0.35,0.0435697998429789
Cs6ScSn3(I4Br5)2,0.92,1.7732025,-0.0119743086639096,0.365,0.0105666755272259
Cs6ScSn3(IBr2)6,0.92,1.7770958,-0.01300500362244,0.365,0.0076835061204857
Cs6SnGe3(I2Br)6,0.76,1.2058728,-0.010160795548864,0.305,0.0213523082730527
Cs6SnGe3(I5Br4)2,0.8,1.1726506,-0.0113981113646302,0.305,0.0214136817918668
Cs6SnGe3(I7Br2)2,0.8400000000000001,1.2137989,-0.0082121209411989,0.305,0.0234412934316375
Cs6SrFe3(Br4Cl5)2,0.8,0.93070394,-0.0063681349615587,0.26,0.0366872181016861
Cs6SrGa3(Br7Cl2)2,0.68,2.2873552,-0.0178310673471211,0.26,0.0197518416928872
Cs6SrIn3(Br5Cl4)2,0.8,2.317084,-0.0150108926390131,0.38,0.0065330133206884
Cs6SrIn3(I2Br7)2,0.72,1.7078898,-0.0079452055285738,0.26,0.0118657230405882
Cs6SrNi3(Br7Cl2)2,0.8,0.8415178,-0.0068369728202049,0.32,0.0198666448548551
Cs6SrTi3(I5Br4)2,0.5599999999999999,1.2067455,-0.0040653311614256,0.26,0.0234310366501833
Cs6SrTi3(IBr2)6,0.6,1.3618653,-0.0048262625148025,0.26,0.0210917959610511
Cs6Ti3Cr(I2Br7)2,0.6,1.019131,-0.0013228390115829,0.35,0.0400706403243721
Cs6Ti3Cr(I4Br5)2,0.6799999999999999,0.9825039,-0.0023351047688318,0.35,0.0355092186862669
Cs6Ti3Cr(I5Br4)2,0.52,1.1305106,-0.0040668540689947,0.35,0.0327918228209907
Cs6Ti3Ge(I2Br)6,0.6,1.2867435,-0.0013512023412123,0.29,0.0263176329926453
Cs6Ti3Ge(I5Br4)2,0.64,1.2628586,-0.0066057861274491,0.29,0.0234992178512263
Cs6Ti3In(I2Br)6,0.6,1.1737132,-0.0084538508873039,0.38,0.0284354530744621
Cs6Ti3In(I5Br4)2,0.5200000000000001,1.1840439,-0.0055049704724705,0.38,0.0270878879679756
Cs6Ti3In(I7Br2)2,0.56,1.1233206,-0.0122157714990918,0.38,0.0315969180465381
Cs6Ti3Mn(I2Br7)2,0.6,1.0313579,-0.0086467692971856,0.38,0.0220484369101911
Cs6Ti3Mn(I4Br5)2,0.76,0.9951609,-0.0074138933053988,0.38,0.0235191438573706
Cs6Ti3Mn(I5Br4)2,0.72,1.0452728,-0.0105866761811586,0.38,0.0230154019806205
Cs6Ti3Mn(IBr2)6,0.8,1.0893047,-0.0017263854060298,0.38,0.0160996030864981
Cs6Ti3Sn(I2Br)6,0.68,1.2819871,-0.0049825783103851,0.35,0.0241065872525243
Cs6Ti3Sn(I4Br5)2,0.72,1.3302996,-0.0024799298028554,0.35,0.0228281438409169
Cs6Ti3Sn(I5Br4)2,0.64,1.2378579,-0.0012456606403838,0.35,0.024783437733936
Cs6Ti3Sn(I7Br2)2,0.64,1.1600586,-0.0050889892026957,0.35,0.0297553848596628
Cs6Ti3Sn(IBr2)6,0.6,1.3340361,-0.0013365454341081,0.35,0.0177142717282763
Cs6TiMn3(I2Br7)2,0.56,0.9988243,-0.0049557353861386,0.38,0.0105277878551523
Cs6TiMn3(I4Br5)2,0.8800000000000001,1.11112,-0.008572401682428,0.38,0.0142711805425569
Cs6TiMn3(IBr2)6,0.8,1.1020525,-0.0069316406543524,0.38,0.012030541950631
