structure,gap_class,band_gap,stability,coverage_score,mlip_stability
CsK2CaSi(SI2)3,0.76,1.6012493,0.2652351515879072,0.1042857142857142,0.09491855767584302
CsK2CaTe(I2O)3,0.68,1.379826,0.4177766371753308,0.1442857142857142,0.11222593464378768
CsK2CaY(I2Br)3,0.72,3.1491458,-0.0108761126951675,0.1657142857142857,0.054443108510551494
CsK2CaYI7Br2,0.6,2.9868805,-0.014773322764243,0.1657142857142857,0.059728596976636565
CsK2Cr2(I2O)3,0.72,0.98558474,0.9794718030892516,0.5,0.06620001509173086
CsK2CrNi(Br2O)3,0.72,0.90332496,0.586195001949952,0.1671428571428571,0.02786046768360823
CsK2CrSi(I2O)3,0.96,1.3311144,0.7231011613432317,0.1857142857142857,0.04691354728206471
CsK2CrSiI7O2,0.96,1.5625668,0.5508048026687002,0.1857142857142857,0.013906948553321826
CsK2CuNi(Br2Cl)3,0.6,0.7285179,-0.010279643980255,0.2242857142857142,0.025080829907203325
CsK2Fe2(Br2Cl)3,0.8400000000000001,0.8485462,-0.0098415541538507,0.32,0.022266550128051597
CsK2Fe2(IBr2)3,0.72,0.77684593,-0.0025758318777742,0.32,0.03306488176500493
CsK2FeCuI2Br7,0.68,0.79513514,0.006508837132489,0.2285714285714285,0.02205479514352381
CsK2FeMoI5Cl4,0.8,0.7966246,0.0927301884402338,0.1671428571428571,0.03940012013580918
CsK2FeNiI2Br7,0.68,0.85414124,-0.0007826004549342,0.2057142857142857,0.039528742630407294
CsK2GeBi(Br2O)3,0.7999999999999999,1.0656211,0.4429830817608948,0.1357142857142857,0.09436072921873191
CsK2GeBi(I2O)3,0.8399999999999999,0.937051,0.4836506993599327,0.1628571428571428,0.08521962275628703
CsK2GeMo(I2O)3,0.72,1.1854179,0.6194903258266241,0.1785714285714285,0.041015255844082395
CsK2GeSb(Cl2O)3,0.8800000000000001,1.8903825,0.2533804277004063,0.1899999999999999,0.0791540052021431
CsK2Mn2I5Br4,0.8,1.1561234,-0.0089126744831338,0.38,0.023996663156661317
CsK2MnFe(Br2Cl)3,0.8400000000000001,0.92893314,-0.0062849870050964,0.2128571428571428,0.018338025879176944
CsK2MnFeI2Br7,0.6,0.95716685,-0.0118170916503899,0.1857142857142857,0.03822464031432381
CsK2MnVBr7Cl2,0.76,0.95978415,-0.0057545592193763,0.22,0.009564018620442951
CsK2Mo2(I2O)3,0.2799999999999999,1.0943402,1.3788413533182082,0.44,0.36951020837621296
CsK2MoPb(I2O)3,0.8,1.1532171,0.8116876651554711,0.1785714285714285,0.06393799710910586
CsK2MoSe(Br2O)3,0.8,1.0659134,0.662544738882514,0.16,0.06544320553720469
CsK2Ni2Br5Cl4,0.64,0.8397058,-0.0085851003179053,0.38,0.03840480346640365
CsK2SbMo(I2O)3,0.64,1.3257118,1.042638185784372,0.1899999999999999,0.2016781696077812
CsK2Sc2I8O,0.64,2.2576072,0.1390673976374705,0.32,0.06409904958409268
CsK2ScAgI7Br2,0.72,1.5228115,-0.0054230498192442,0.2128571428571428,0.034770923662319056
CsK2ScMn(IBr2)3,0.64,1.5992922,-0.0098604011925986,0.2085714285714285,0.020939040157942974
CsK2ScMnI8Cl,0.6000000000000001,1.3851945,-0.016643792716698,0.2128571428571428,0.04561254946653561
CsK2ScNi(I2Br)3,0.8400000000000001,1.1224062,-0.0071650533886453,0.2242857142857142,0.030419014676988453
CsK2ScNiI7Br2,0.76,1.066335,-0.0115650771057753,0.2242857142857142,0.04405851134466176
CsK2ScNiI7O2,0.7200000000000001,0.97868407,0.4061895783807545,0.2128571428571428,0.07780124362269852
CsK2ScNiI8Cl,0.5200000000000001,1.0963478,-0.0105192379915,0.22,0.05414560767166577
CsK2ScSi(I2O)3,0.8800000000000001,2.2195039,0.6263148697918954,0.1514285714285714,0.048753306347333776
CsK2ScZn(BrCl2)3,0.72,2.7583199,-0.0101490360575706,0.1742857142857143,0.04524694198404142
CsK2SiMo(I2O)3,0.6799999999999999,1.1388065,1.3273391895243214,0.1628571428571428,0.148200153366441
CsK2SiMoI7O2,0.8400000000000001,1.381703,0.5751574232110281,0.1628571428571428,0.030025780568831928
CsK2SnMo(I2O)3,0.8800000000000001,1.0703748,0.701512708796938,0.1899999999999999,0.04002683046109305
CsK2SrGe(I2O)3,0.7200000000000001,1.431323,0.8435471828358098,0.16,0.21192631267217119
CsK2SrMo(SI2)3,0.8400000000000001,1.2416567,0.2076127612184792,0.0971428571428571,0.04170061641896402
CsK2SrNb(I2O)3,0.72,1.0991633,0.8833279447732181,0.1714285714285714,0.0753154285989833
CsK2SrSi(Cl2O)3,0.5599999999999999,1.6771412,0.729133899963361,0.16,0.21486675292408228
CsK2SrTiI8O,0.8399999999999999,1.5430729,0.3535121360741147,0.1485714285714285,0.06941756795730401
CsK2SrYI7Br2,0.64,2.887178,-0.003438570313355,0.1357142857142857,0.0609906724587818
CsK2SrZrCl7O2,0.8,1.7428715,0.2692368408928463,0.1371428571428571,0.08459883581774014
CsK2TiMo(I2O)3,0.64,1.0723019,0.8043996274359715,0.1899999999999999,0.06593108232400346
CsK2TiNi(Br2O)3,0.7200000000000001,0.91591454,0.6351754371334362,0.1942857142857142,0.061014663387389485
CsK2VCr(I2O)3,0.8800000000000001,1.1283795,0.7842325046030127,0.2128571428571428,0.017568958042787533
CsK2VSi(I2O)3,0.96,1.7974966,0.6524434307056743,0.1742857142857143,0.03200454683255686
CsK2YAg(I2Br)3,0.76,1.550958,-0.0103926050848657,0.1814285714285714,0.022561856335842442
CsK2YFeI7Br2,0.68,1.1055248,-0.0050531104270021,0.1557142857142857,0.04365145980529303
CsK2YGeI7Br2,0.6799999999999999,1.647291,-0.0067351645885944,0.1785714285714285,0.04243151454769106
CsK2YMn(I2O)3,0.72,1.5481353,0.6359476903320711,0.1899999999999999,0.03889383281064602
CsK2YMnI7Cl2,0.64,1.5241454,-0.0132255530294074,0.1785714285714285,0.03963774156945768
CsK2YNiI7O2,0.68,1.0658047,0.3878112014727737,0.1899999999999999,0.08256134861751688
CsK2YNiI8Cl,0.7600000000000001,1.1163745,-0.0144139666629994,0.1742857142857143,0.04572117391852243
CsK2YSeI7O2,0.64,1.5373477,0.2488311879019269,0.1557142857142857,0.05583651829866988
CsK2YV(I2O)3,0.76,1.1631948,0.7254792945359594,0.1628571428571428,0.04581373900753622
CsK2YZnBr4Cl5,0.76,2.75617,-0.0050516367353914,0.1514285714285714,0.042519113598648815
CsK2ZrNi(Br2O)3,0.72,0.9676615,0.5911127021917368,0.1485714285714285,0.06163267826264731
CsRb2AgMo(Cl2O)3,0.8800000000000001,0.9227322,0.6585902867581748,0.2399999999999999,0.028932683940286214
CsRb2BaFeI8Br,0.52,0.9625622,0.0201965538817585,0.1257142857142857,0.07168269067759926
CsRb2BaGe(I2O)3,0.64,1.3878568,0.7979981139450586,0.16,0.17372319661643246
CsRb2BaScBr8Cl,0.8400000000000001,3.670873,0.0100866878352374,0.1742857142857143,0.04582663439257909
CsRb2BaScI8O,0.64,1.891041,0.345021382183295,0.1328571428571428,0.0667579626042158
CsRb2BaSi(ICl2)3,0.8,2.881734,0.2050532686132578,0.1099999999999999,0.05902692264515652
CsRb2BaTiI8O,0.5199999999999999,1.4861923,0.3638213715803895,0.1371428571428571,0.06536236918155772
CsRb2BaYI7Br2,0.6000000000000001,3.0214267,0.0119530887123988,0.1514285714285714,0.05384688120771332
CsRb2BaYI8Cl,0.64,2.921466,0.0119279575305757,0.1514285714285714,0.06028018603465252
CsRb2BaZrI8O,0.72,2.130759,0.2415234115915419,0.1485714285714285,0.04175356047791927
CsRb2BiMo(I2O)3,0.92,1.277251,0.7967129259182674,0.1899999999999999,0.03624542598825126
CsRb2BiSb(I2O)3,0.6399999999999999,1.2586905,0.4222749475639252,0.1828571428571428,0.10216815549410478
CsRb2Ca2I7Br2,0.5599999999999999,2.3281593,-0.023046131287689,0.2,0.0812898988379732
CsRb2CaFe(Br2Cl)3,0.64,0.9619595,-0.0081710870628806,0.1442857142857142,0.037186915619210247
CsRb2CaFe(I2Br)3,0.6799999999999999,0.92916954,-0.0054484215386607,0.1257142857142857,0.04506169826136704
CsRb2CaFeI8Cl,0.52,0.96603507,-0.019355862607582,0.1214285714285714,0.06009827155372995
CsRb2CaGe(I2O)3,0.64,1.0456407,0.6822309539814492,0.16,0.08252497813563026
CsRb2CaGeI7O2,0.6,1.5913074,0.4187796968156065,0.16,0.08228443926847313
CsRb2CaInI8Br,0.68,1.4089382,0.0079440854789396,0.1485714285714285,0.04460063844479273
CsRb2CaMnI8Cl,0.6000000000000001,1.302923,-0.0195115677612682,0.1514285714285714,0.03252991808293791
CsRb2CaNiI8Br,0.72,0.87407196,-0.0212035161628949,0.1485714285714285,0.0455626757130466
CsRb2CaSb(I2O)3,0.68,1.2716758,0.5687260249163495,0.16,0.12051742713155597
CsRb2CaSc(IBr2)3,0.7200000000000001,3.3169887,-0.0053591201510785,0.1514285714285714,0.0391965782466522
CsRb2CaScI4Br5,0.8,2.4182954,-0.0079215130913734,0.1514285714285714,0.04842857499442118
CsRb2CaScI5Br4,0.76,3.014772,-0.0104711617153068,0.1514285714285714,0.03568514346310043
CsRb2CaSe(I2O)3,0.6799999999999999,1.2386034,0.6233635333417211,0.1285714285714285,0.09023916208197104
CsRb2CaSiI7O2,0.6000000000000001,1.8985249,0.6614479644243945,0.1442857142857142,0.0819286819516374
CsRb2CaTe(I2O)3,0.64,1.4439267,0.4085931548960497,0.1371428571428571,0.11659023566434669
CsRb2CaY(IBr2)3,0.76,3.873876,-0.0133057200719339,0.1514285714285714,0.03825794214566773
CsRb2CaYBr4Cl5,0.76,4.575492,-0.0049870998084222,0.1928571428571428,0.03311160975370004
CsRb2CaYI4Br5,0.8,3.0150445,-0.017775033818747,0.1514285714285714,0.03622642705735048
CsRb2CaYI7Cl2,0.6799999999999999,2.227076,-0.0139431403542378,0.1585714285714285,0.05729843736952986
CsRb2CoNiBr7Cl2,0.6799999999999999,0.8382367,-0.0041381577467942,0.2128571428571428,0.029244286767320157
CsRb2CrSiI7O2,0.96,1.5390799,0.5285037173044331,0.1628571428571428,0.014290009721534828
CsRb2CuGeBr7Cl2,0.64,0.8756486,-0.0132964001125843,0.2314285714285714,0.023455750430661736
CsRb2CuMo(I2O)3,0.8,1.1409947,0.8974802298189843,0.1785714285714285,0.04129375522367342
CsRb2CuNiI2Br7,0.76,0.7277139,-0.0075615023838215,0.1899999999999999,0.02093228311236415
CsRb2Fe2I4Br5,0.76,0.7987572,-0.0165304569528668,0.26,0.02747887369876617
CsRb2Fe2I5Br4,0.8,0.77470636,-0.0146676163454648,0.26,0.027421763117634085
CsRb2FeGe(I2Br)3,0.8,0.9055297,-0.0129079051392548,0.1742857142857143,0.035103692148525434
CsRb2FeGe(IBr2)3,0.8,0.8513482,-0.0039944137533873,0.1742857142857143,0.027920470617643117
CsRb2FeGeI2Br7,0.72,0.89163744,-0.013698025558021,0.1742857142857143,0.023650020499583226
CsRb2FeGeI4Br5,0.8,0.86262226,-0.0048122760023461,0.1742857142857143,0.023536041580871723
CsRb2FeGeI5Br4,0.8799999999999999,0.8775482,-0.0083440800380194,0.1742857142857143,0.025572030666965118
CsRb2FeGeI7Br2,0.72,0.9446777,-0.0143349630511222,0.1742857142857143,0.03289197889520416
CsRb2FeMo(I2O)3,0.8399999999999999,1.0669371,0.956763723285436,0.1899999999999999,0.04530858669652886
CsRb2FeNi(I2Br)3,0.76,0.8118575,0.0012567376510929,0.1714285714285714,0.03930099839187368
CsRb2FeNi(IBr2)3,0.68,0.78726226,-0.0085629051303699,0.1714285714285714,0.034194158862022754
CsRb2FeNiI4Br5,0.6,0.7962675,-0.002358848319407,0.1714285714285714,0.03580025466445939
CsRb2FeNiI5Br4,0.76,0.7856075,-0.0025355316080233,0.1714285714285714,0.028151696227191516
CsRb2FeNiI7Br2,0.8800000000000001,0.8004824,-0.0159683440296083,0.1714285714285714,0.036863128541074854
CsRb2GaCu(Br2O)3,0.6000000000000001,0.79725856,0.4906945302671929,0.1714285714285714,0.09830006926321296
CsRb2GaMo(I2O)3,0.8800000000000001,1.3464253,0.7557385860069205,0.1899999999999999,0.02988001278383655
CsRb2GeBi(I2O)3,0.52,0.9996176,0.4897629990338549,0.1671428571428571,0.10221356921195361
CsRb2GeMo(I2O)3,0.8400000000000001,1.1896348,0.6086488635266705,0.1899999999999999,0.03216956598735538
CsRb2MnFe(I2Br)3,0.8,0.94213027,-0.0187358638936629,0.1742857142857143,0.03189432521046916
CsRb2MnFe(IBr2)3,0.8,0.9122019,-0.0165576938553784,0.1742857142857143,0.022760014618033307
CsRb2MnFeBr5Cl4,0.8400000000000001,0.9331654,-0.0005114564938166,0.2128571428571428,0.014750376338588308
CsRb2MnFeI4Br5,0.8,0.9103999,-0.0174499605453921,0.1742857142857143,0.023167254701362508
CsRb2MnFeI5Br4,0.8,0.9250339,-0.0198148925251016,0.1742857142857143,0.028170654744449426
CsRb2MnFeI7Br2,0.72,0.9280184,-0.0208735917841234,0.1742857142857143,0.033579929960961964
CsRb2MnFeI8Cl,0.8800000000000001,0.98389256,-0.0231680609400202,0.1671428571428571,0.046779859145371
CsRb2MnVI7Br2,0.68,1.0897454,-0.0071204721961468,0.2128571428571428,0.026223245452042396
CsRb2MnVI7O2,0.48,1.1021321,0.6366915043650455,0.2171428571428571,0.042951150258634205
CsRb2Mo2(I2O)3,0.2,1.1045177,1.347811968131815,0.44,0.3362032004342233
CsRb2Mo2I7O2,0.6,1.1064694,0.8304667801876622,0.44,0.137447527050583
CsRb2MoPb(I2O)3,0.8800000000000001,1.189094,0.79267530745617,0.1671428571428571,0.06167903043811706
CsRb2MoSe(Br2O)3,0.64,1.0344805,0.7177033989403846,0.16,0.08096127028108543
CsRb2Ni2(IBr2)3,0.72,0.8376238,0.0006690259521868,0.32,0.03395359698796728
CsRb2Ni2Br5Cl4,0.72,0.8997715,-0.0097005698883161,0.38,0.03233204063735852
CsRb2SbMo(I2O)3,0.8800000000000001,1.2249374,0.617327584315051,0.1671428571428571,0.02721537895716294
CsRb2ScAgI2Br7,0.8,1.6125753,-0.0067918898482224,0.2014285714285714,0.01481353578393943
CsRb2ScAgI5Br4,0.8800000000000001,1.6210312,-0.0024327460075452,0.2014285714285714,0.01805138889058526
CsRb2ScCoI7O2,0.76,0.93531924,0.3949305479800058,0.2057142857142857,0.06475509143453131
CsRb2ScFe(BrCl2)3,0.8800000000000001,1.407583,-0.0051296404334175,0.1785714285714285,0.01077019269438374
CsRb2ScFe(I2Br)3,0.72,0.943264,-0.0104107984573558,0.1857142857142857,0.02683451220671779
CsRb2ScFeI5Br4,0.68,0.96715814,-0.0083599589274647,0.1857142857142857,0.023745432449538435
CsRb2ScFeI7Br2,0.6799999999999999,0.9975978,-0.0153901325827459,0.1857142857142857,0.03662764251123406
CsRb2ScFeI8Cl,0.6799999999999999,0.9840663,-0.0112868994643042,0.1671428571428571,0.04323275031198767
CsRb2ScGe(I2Br)3,0.7600000000000001,2.0223045,-0.0121562571410946,0.2171428571428571,0.02049199746908813
CsRb2ScGe(IBr2)3,0.8800000000000001,1.6120237,-0.0170897870716455,0.2171428571428571,0.012112348443543319
CsRb2ScGeBr7Cl2,0.76,1.8597586,-0.0139343836791134,0.1971428571428571,0.011065748147901138
CsRb2ScGeI2Br7,0.8800000000000001,1.6277192,-0.0211777248253661,0.2171428571428571,0.013379198038624687
CsRb2ScGeI4Br5,0.8800000000000001,1.4804128,-0.0147793456788736,0.2171428571428571,0.018571870225317956
CsRb2ScGeI5Br4,0.8,1.9560579,-0.0073972550309857,0.2171428571428571,0.01812691034094731
CsRb2ScGeI7Br2,0.8,1.4795558,-0.0226867932230976,0.2171428571428571,0.025348202522371258
CsRb2ScGeI8Cl,0.8,1.4375277,-0.0191187076353478,0.1857142857142857,0.03447736586286807
CsRb2ScNiI7O2,0.7200000000000001,0.94632703,0.4057670933287338,0.1899999999999999,0.07114015109775211
CsRb2ScNiI8Cl,0.6799999999999999,1.0260844,-0.02579337851411,0.2085714285714285,0.04657790941356116
CsRb2ScSbIBr8,0.8800000000000001,2.5129201,-0.0174749331957466,0.1628571428571428,0.0007738005391269202
CsRb2ScSi(I2O)3,0.92,2.0714748,0.6200761122212946,0.14,0.04094873848789908
CsRb2SiMo(Br2O)3,0.6799999999999999,1.1688967,0.8652863836448277,0.1442857142857142,0.0441796472899592
CsRb2SiMo(I2O)3,0.72,1.1903803,0.8986420557504557,0.1628571428571428,0.053403316723889545
CsRb2SnMo(I2O)3,0.8800000000000001,1.1379942,0.6749654308274232,0.1785714285714285,0.03786238719998438
CsRb2SrFeI7Br2,0.5599999999999999,1.0106037,-0.0027429545805701,0.1257142857142857,0.05633052123141712
CsRb2SrFeI8Cl,0.52,0.9499381,-0.0076573093373648,0.1142857142857142,0.07871949415099168
CsRb2SrGe(I2O)3,0.64,1.3246157,0.751226460827874,0.16,0.16757054358298842
CsRb2SrMo(Cl2O)3,0.8,1.4283584,1.0652171091656315,0.16,0.13678133084960997
CsRb2SrSb(I2O)3,0.6,1.358429,0.6510573945208272,0.1485714285714285,0.19702985746600338
CsRb2SrSe(I2O)3,0.68,1.1066484,0.7058777004900908,0.1285714285714285,0.1931277094459649
CsRb2SrTe(I2O)3,0.64,1.4671044,0.6061422336395306,0.1371428571428571,0.1735876940766453
CsRb2SrY(I2Br)3,0.76,2.4587517,-0.0133607963194053,0.14,0.0631693342288254
CsRb2SrYI5Br4,0.8,2.809409,0.0019614896628161,0.14,0.04043689637948359
CsRb2SrZrCl7O2,0.8,1.9259794,0.2457751826881122,0.1371428571428571,0.08663841578157745
CsRb2VMo(I2O)3,0.8,1.2402091,0.9327606770254584,0.2128571428571428,0.04263612399186394
CsRb2VNiBr7Cl2,0.68,0.87167615,-0.0041481248382195,0.2242857142857142,0.029051294840669876
CsRb2YFeI4Br5,0.76,0.94904757,-0.0071878411904306,0.1371428571428571,0.021898273033184316
CsRb2YFeI5Br4,0.8400000000000001,0.954487,-0.0055204596579108,0.1371428571428571,0.0222922706586451
CsRb2YFeI7Cl2,0.7200000000000001,0.9447816,0.0014188893208988,0.1257142857142857,0.03804588870182274
CsRb2YFeI8Cl,0.64,0.98768866,-0.0129797879810087,0.1257142857142857,0.034496398052823
CsRb2YGeI7Cl2,0.8400000000000001,1.6427794,-0.0063238184211547,0.1557142857142857,0.03376044838774724
CsRb2YGeI8Cl,0.72,1.6889375,-0.0212881612582442,0.1557142857142857,0.03537052220996306
CsRb2YMn(I2Cl)3,0.7200000000000001,1.498524,-0.0123261260811209,0.1828571428571428,0.022645249880243076
CsRb2YMn(I2O)3,0.76,1.5812651,0.6184146531734653,0.1828571428571428,0.029784213727670202
CsRb2YNiI7Cl2,0.6799999999999999,1.0272293,-0.0183529618689737,0.1557142857142857,0.03541164091677974
CsRb2YNiI7O2,0.68,1.1178639,0.3696127721196931,0.1714285714285714,0.06599942225169832
CsRb2YSnI7Br2,0.76,1.64239,-0.0109685638431911,0.1671428571428571,0.01888711029914212
CsRb2YSnI8Cl,0.72,1.6179247,-0.004958653257356,0.1557142857142857,0.025233344417343317
CsRb2YV(I2O)3,0.76,1.230079,0.7037323646927565,0.1671428571428571,0.02931906476894873
CsRb2YZn(IBr2)3,0.76,2.3431296,-0.0045627156488765,0.1514285714285714,0.03754209352087942
CsRb2YZnI4Br5,0.76,2.295505,0.0003624467588341,0.1514285714285714,0.03554483075273906
CsRb2YZnI5Br4,0.64,1.8867862,0.0065957179956215,0.1514285714285714,0.0366164596423093
CsRb2YZnI7Cl2,0.6,1.9100368,-0.0038659720115612,0.2104761904761904,0.04522371671146482
CsRb2ZnCr(I2O)3,0.8400000000000001,1.0263712,0.8101529447202405,0.1671428571428571,0.057877888289457065
K2Rb4AgMo3(Br2O)6,0.72,1.2898105,1.0135501584435551,0.2285714285714285,0.073787956668514
K2Rb4BaGe3(Cl2O)6,0.72,1.3443339,0.4664031639516446,0.1485714285714285,0.13671382331582213
K2Rb4BaGe3(I2O)6,0.52,0.98165977,0.6369513711008338,0.1557142857142857,0.11125627148303127
K2Rb4BaSc3(I8O)2,0.6,1.8014319,0.3790905503069253,0.14,0.06753406127389952
K2Rb4BaSi3(Cl2O)6,0.64,1.8151776,0.7086316386588318,0.1714285714285714,0.17534695739034822
K2Rb4Ca3Mn(I7Br2)2,0.6799999999999999,1.3095741,-0.0078354234083604,0.1628571428571428,0.06548104557183475
K2Rb4Ca3Y(I2Br)6,0.72,2.729525,-0.0129646733846449,0.1428571428571428,0.06261858549008947
K2Rb4CaFe3(Br2Cl)6,0.6799999999999999,0.8619893,-0.0120874791657841,0.1557142857142857,0.04006967960233947
K2Rb4CaGe3(I2O)6,0.76,0.95197284,0.5616027613428523,0.1442857142857142,0.09383582074367969
K2Rb4CaMn3(I2Br)6,0.8,1.2749811,-0.0010588273473115,0.1628571428571428,0.021191466334173917
K2Rb4CaV3(I2O)6,0.8,1.2384602,0.7158957290305539,0.1742857142857143,0.03732651644873719
K2Rb4CaV3(I8O)2,0.5199999999999999,0.95104474,0.3371901245372173,0.1742857142857143,0.03900357419570879
K2Rb4Co3Mo(I2O)6,0.92,0.98433435,0.8337130430352817,0.2128571428571428,0.046538965455343806
K2Rb4CoNi3(Br2Cl)6,0.6,0.8498136,-0.0104370113160638,0.2242857142857142,0.03145554597463165
K2Rb4CoSi3(I7O2)2,0.8400000000000001,1.2017444,0.5006759047559248,0.1899999999999999,0.042897694763195424
K2Rb4Cr3Mo(I7O2)2,0.68,1.0581132,0.7132630234762907,0.2128571428571428,0.05414077645976327
K2Rb4Cr3Ni(Br2O)6,0.8,1.1013064,0.5793894396062387,0.1899999999999999,0.010818171991870074
K2Rb4CrFe3(Br2Cl)6,0.76,0.83150494,-0.008823566003751,0.2128571428571428,0.016138766685846722
K2Rb4CrSi3(I2O)6,0.8800000000000001,1.7666588,0.6706879949855462,0.1857142857142857,0.03135447061705203
K2Rb4CrSi3(I7O2)2,0.8800000000000001,1.4118793,0.4985076394305783,0.1857142857142857,0.026467621695076257
K2Rb4Cu3Ni(Br2Cl)6,0.48,0.7073339,-0.0137606909907221,0.2242857142857142,0.028771890766158898
K2Rb4CuNi3(Br4Cl5)2,0.56,0.7643045,-0.0093814896472608,0.2242857142857142,0.024858062317444602
K2Rb4CuNi3(I2Br7)2,0.72,0.7522647,-0.0039297320297615,0.2128571428571428,0.029890688908644027
K2Rb4Fe3Cu(IBr2)6,0.76,0.8218611,-0.0048492740865835,0.2057142857142857,0.018969437152397864
K2Rb4Fe3Mo(I2O)6,0.92,0.9152349,0.7702697318332326,0.1899999999999999,0.03311867197198834
K2Rb4Fe3Ni(IBr2)6,0.6799999999999999,0.79552054,-0.0065745090844306,0.1828571428571428,0.035718240496803555
K2Rb4FeNi3(Br2Cl)6,0.6,0.83503056,-0.0117136957581078,0.2171428571428571,0.03155709558494952
K2Rb4FeNi3(Br5Cl4)2,0.64,0.8200418,-0.0078820173720364,0.2171428571428571,0.03372583623862804
K2Rb4FeNi3(I2Br7)2,0.68,0.7824826,-0.0074513620157536,0.1828571428571428,0.03607287930340814
K2Rb4Ge3Mo(I2O)6,0.8,1.2120912,0.4685990890490432,0.1785714285714285,0.023633124701972888
K2Rb4InSb3(Cl2O)6,0.8,1.2237267,0.3701535836900278,0.2057142857142857,0.0935462613781626
K2Rb4Mn3Cr(BrCl2)6,0.72,1.005711,-0.0096871014889015,0.2242857142857142,0.015678448274583485
K2Rb4Mn3Cr(I2Br)6,0.76,1.0736812,-0.0056371685908527,0.2357142857142857,0.031764910683159085
K2Rb4Mn3Cr(I5Br4)2,0.8,1.0561377,-0.0058788533588371,0.2357142857142857,0.02382950851587104
K2Rb4Mn3Cr(I7Br2)2,0.76,1.2090595,-0.0113591659131502,0.2357142857142857,0.029262447653249285
K2Rb4Mn3Cu(BrCl2)6,0.64,0.8820602,-0.0089025702645908,0.2242857142857142,0.02122396965157115
K2Rb4Mn3Cu(I2Br7)2,0.72,0.90477294,-0.0160242453509911,0.2242857142857142,0.016430772507180308
K2Rb4Mn3Cu(I7Br2)2,0.68,1.0260375,-0.0137056230527528,0.2242857142857142,0.030420760745642067
K2Rb4Mn3Fe(BrCl2)6,0.64,1.0778625,-0.0081057197137224,0.2128571428571428,0.024754952110637784
K2Rb4Mn3Fe(I2Br)6,0.8,0.9028201,-0.016500401333781,0.1857142857142857,0.032866529558373284
K2Rb4Mn3Fe(I4Br5)2,0.8400000000000001,0.9675573,-0.0129931171575847,0.1857142857142857,0.022280730730542632
K2Rb4Mn3Fe(I5Br4)2,0.76,0.9698728,-0.0142843311491986,0.1857142857142857,0.02600492186746901
K2Rb4Mn3Ge(I7Br2)2,0.72,1.2153021,-0.006833207922626,0.2085714285714285,0.03537708587281125
K2Rb4Mn3Ni(I2Br)6,0.8,1.031975,-0.0147219062226287,0.22,0.03454373543154668
K2Rb4Mn3Ni(I5Br4)2,0.8,1.0170822,-0.0090677797892786,0.22,0.025498239205597982
K2Rb4Mn3Ni(I7Br2)2,0.72,1.0398962,-0.0182387320728494,0.22,0.03868066350656462
K2Rb4Mn3Ni(IBr2)6,0.76,1.0189898,-0.0073346121698907,0.22,0.024097801579029233
K2Rb4Mn3Sb(I7Br2)2,0.76,1.1856563,-0.0103220738270688,0.1557142857142857,0.0344945624766813
K2Rb4Mn3Sn(I7Br2)2,0.72,1.1357346,-0.0070692280799846,0.1971428571428571,0.03230522155179191
K2Rb4Mn3V(I2Br)6,0.76,1.1130836,-0.0064247199459923,0.2128571428571428,0.026520307192227047
K2Rb4Mn3V(I5Br4)2,0.76,1.0142592,-0.0028879470723752,0.2128571428571428,0.02301442473271097
K2Rb4Mn3V(I7Br2)2,0.6799999999999999,1.1547194,-0.0136769558285576,0.2128571428571428,0.03247803228588881
K2Rb4Mn3Zn(Br4Cl5)2,0.68,1.2855418,-0.0067974328326931,0.1742857142857143,0.01804588905631692
K2Rb4Mn3Zn(I7Br2)2,0.72,1.1468604,-0.0118084191202567,0.1742857142857143,0.03631389629791248
K2Rb4MnFe3(I4Br5)2,0.72,0.8019155,-0.0063693276461784,0.1857142857142857,0.03036760128898902
K2Rb4MnFe3(I5Br4)2,0.6000000000000001,0.82964265,-0.0089380999238803,0.1857142857142857,0.032110107998232135
K2Rb4MnFe3(IBr2)6,0.68,0.81488025,-0.0135396873437665,0.1857142857142857,0.030639189287012175
K2Rb4MnNi3(I2Br7)2,0.76,0.8147823,-0.0022572863436078,0.22,0.03328873060586781
K2Rb4MnSi3(I7O2)2,0.72,1.0985578,0.4798701570174817,0.1971428571428571,0.03885757030181986
K2Rb4MnV3(BrCl8)2,0.8,0.99963397,-0.0118765025546652,0.22,0.020997990995605488
K2Rb4NbSi3(I2O)6,0.92,1.4403603,0.564239149043132,0.1514285714285714,0.055407364981674465
K2Rb4Ni3Mo(I2O)6,0.8799999999999999,0.95615494,0.86900012841941,0.2014285714285714,0.03513140176659849
K2Rb4SbMo3(I2O)6,0.64,1.04804,0.8603218411107566,0.1899999999999999,0.07064297598205706
K2Rb4Sc3Ag(BrCl2)6,0.8800000000000001,2.4498467,-0.0013814390636686,0.2014285714285714,0.013274107911903237
K2Rb4Sc3Cu(I2Br)6,0.76,1.5510527,-0.0099827406274164,0.2085714285714285,0.027955673256483276
K2Rb4Sc3Zn(Br5Cl4)2,0.8,3.2786782,-0.0043835143288519,0.2085714285714285,0.032269978049687995
K2Rb4Sc3Zn(BrCl2)6,0.68,3.6667988,-0.0041160282577585,0.2085714285714285,0.03849304462058595
K2Rb4ScCo3(I7O2)2,0.76,0.9036638,0.4658945853352076,0.2057142857142857,0.06361224852952244
K2Rb4ScFe3(I4Br5)2,0.5599999999999999,0.85535365,0.0043511734693442,0.1742857142857143,0.02412415836795388
